target|time|link
2024-01-21|2024-01-22T03:54:59|https://www.reuters.com/world/us/trump-haley-duke-it-out-new-hampshire-ahead-critical-primary-vote-2024-01-21/
2024-01-21||https://pbswisconsin.org/news-item/ballot-drop-box-disinformation-and-the-fight-over-voting-in-wisconsin/
2024-01-21||https://www.politico.com/news/2024/01/21/desantis-collapse-presidential-campaign-00136856
2024-01-21|2024-01-22T20:41:18|https://thehill.com/homenews/campaign/4421906-trump-beats-biden-with-rfk-jr-on-ballot-poll/
2024-01-21||https://www.usnews.com/news/politics/articles/2024-01-22/trump-casts-long-shadow-over-immigration-deal
2024-01-22|2024-01-22T03:54:59|https://www.reuters.com/world/us/trump-haley-duke-it-out-new-hampshire-ahead-critical-primary-vote-2024-01-21/
2024-01-22||https://pbswisconsin.org/news-item/ballot-drop-box-disinformation-and-the-fight-over-voting-in-wisconsin/
2024-01-22||https://www.bls.gov/news.release/pdf/union2.pdf
2024-01-22||https://www.timesofisrael.com/in-veiled-jab-at-trump-pro-israel-evangelical-leader-slams-racism-antisemitism-in-gop/
2024-01-23||https://www.opendemocracy.net/en/5050/2024-us-presidential-election-donald-trump-nikki-haley-new-hampshire-republican-primaries-normal/
2024-01-23|2024-01-25T00:37:21|https://www.reuters.com/world/us/how-biden-plans-fight-trump-2024-hoping-repeat-win-2024-01-24/
2024-01-23|2024-01-25T00:21:25|https://www.axios.com/2024/01/25/presidential-debates-trump-biden-2024
2024-01-23||https://www.usnews.com/news/politics/articles/2024-01-24/6-takeaways-from-the-new-hampshire-primaries
2024-01-23||https://www.bls.gov/news.release/pdf/union2.pdf
2024-01-23||https://www.opensecrets.org/news/reports/foreign-influenced-corporate-money
2024-01-24||https://www.opendemocracy.net/en/5050/2024-us-presidential-election-donald-trump-nikki-haley-new-hampshire-republican-primaries-normal/
2024-01-24||https://www.politico.com/news/magazine/2024/01/25/election-law-expert-2024-election-fears-00136951
2024-01-24|2024-01-27T18:52:32|https://www.reuters.com/world/us/americans-dismayed-by-biden-trump-2024-rematch-reutersipsos-poll-finds-2024-01-25/
2024-01-24|2024-01-25T00:21:25|https://www.axios.com/2024/01/25/presidential-debates-trump-biden-2024
2024-01-24||https://www.usnews.com/news/politics/articles/2024-01-24/6-takeaways-from-the-new-hampshire-primaries
2024-01-24||https://www.ipsos.com/en-us/most-americans-are-dissatisfied-their-choices-president
2024-01-24||https://www.newscentermaine.com/article/news/politics/elections/susan-collins-donald-trump-endorsement-presidential-election/97-f1339e3d-d49c-4c78-b9cc-c307e8a98420
2024-01-24|2024-03-27T19:42:08|https://www.washingtonpost.com/politics/2024/01/24/14th-amendment-trump-ballot-eligibility-2024-presidential-election/
2024-01-25||https://www.ipsos.com/en-us/2024-us-presidential-election-outcome-highly-uncertain
2024-01-25||https://www.politico.com/news/magazine/2024/01/25/election-law-expert-2024-election-fears-00136951
2024-01-25|2024-01-27T18:52:32|https://www.reuters.com/world/us/americans-dismayed-by-biden-trump-2024-rematch-reutersipsos-poll-finds-2024-01-25/
2024-01-25||https://onlinelibrary.wiley.com/doi/full/10.1111/polp.12577
2024-01-25||https://journalism.columbia.edu/events/dark-money-local-news-and-2024-election
2024-01-25||https://www.pittsylvaniacountyva.gov/Home/Components/News/News/482/15
2024-01-25|2024-01-26T19:59:56|https://www.opensecrets.org/news/2024/01/state-and-federal-lobbying-spending-tops-46-billion-after-federal-lobbying-spending-broke-records-in-2023/
2024-01-25||https://www.newscentermaine.com/article/news/politics/elections/susan-collins-donald-trump-endorsement-presidential-election/97-f1339e3d-d49c-4c78-b9cc-c307e8a98420
2024-01-25||https://www.usnews.com/news/politics/articles/2024-01-26/mental-acuity-questions-catch-up-with-trump
2024-01-25|2024-02-08T19:48:45|https://www.fbi.gov/video-repository/inside-the-fbi-top-ten-fugitive-vitelhomme-innocent-012624.mp4/view
2024-01-26||https://www.ipsos.com/en-us/2024-us-presidential-election-outcome-highly-uncertain
2024-01-26||https://onlinelibrary.wiley.com/doi/full/10.1111/polp.12577
2024-01-26||https://journalism.columbia.edu/events/dark-money-local-news-and-2024-election
2024-01-26||https://www.pittsylvaniacountyva.gov/Home/Components/News/News/482/15
2024-01-26|2024-01-26T22:57:08|https://www.reuters.com/world/americas/venezuela-arrests-allies-opposition-candidate-conspiracy-accusations-2024-01-26/
2024-01-26|2024-01-26T19:59:56|https://www.opensecrets.org/news/2024/01/state-and-federal-lobbying-spending-tops-46-billion-after-federal-lobbying-spending-broke-records-in-2023/
2024-01-26||https://www.usnews.com/news/politics/articles/2024-01-26/mental-acuity-questions-catch-up-with-trump
2024-01-26|2024-02-08T19:48:45|https://www.fbi.gov/video-repository/inside-the-fbi-top-ten-fugitive-vitelhomme-innocent-012624.mp4/view
2024-01-26|2024-01-28T18:33:28|https://www.washingtonpost.com/politics/2024/01/27/trump-border-biden/
2024-01-26|2024-01-26T11:20:16|https://www.chathamhouse.org/2024/01/canada-braces-possible-return-donald-trump
2024-01-26||https://www.illinois.gov/
2024-01-27|2024-01-29T05:03:12|https://www.reuters.com/world/biden-says-three-us-service-members-killed-drone-attack-us-forces-jordan-2024-01-28/
2024-01-27||https://www.politico.com/news/magazine/2024/01/28/a-trump-dictatorship-is-possible-but-not-in-four-years-00137949
2024-01-28|2024-01-29T16:10:08|https://www.douglas.co.us/get-ready-to-vote-in-colorados-2024-presidential-primary-election/
2024-01-28|2024-01-29T05:03:12|https://www.reuters.com/world/biden-says-three-us-service-members-killed-drone-attack-us-forces-jordan-2024-01-28/
2024-01-28||https://sos.ga.gov/news/raffensperger-dont-sit-sidelines-become-poll-worker
2024-01-28||https://www.politico.com/news/magazine/2024/01/28/a-trump-dictatorship-is-possible-but-not-in-four-years-00137949
2024-01-28|2024-01-28T12:37:35|https://www.moneycontrol.com/news/world/us-presidential-election-2024-why-donald-trump-could-lose-to-joe-biden-12136081.html
2024-01-29|2024-06-12T19:06:29|https://www.reuters.com/world/us/key-dates-2024-us-presidential-race-2024-01-30/
2024-01-29|2024-01-29T16:10:08|https://www.douglas.co.us/get-ready-to-vote-in-colorados-2024-presidential-primary-election/
2024-01-29||https://sos.ga.gov/news/raffensperger-dont-sit-sidelines-become-poll-worker
2024-01-30|2024-06-12T19:06:29|https://www.reuters.com/world/us/key-dates-2024-us-presidential-race-2024-01-30/
2024-01-30||https://www.usf.edu/news/2024/national-survey-by-usf-researchers-shows-voter-opinions-on-inflation-politics-mental-health-election-and-social-media-us.aspx
2024-01-30||https://www.politico.com/news/magazine/2024/01/31/primary-elections-frontloading-voters-00138616
2024-01-30|2024-01-31T17:14:41|https://www.piie.com/blogs/realtime-economics/2024/its-economy-stupid-doesnt-ring-so-true-era-hyperpartisanship
2024-01-30|2024-01-31T21:53:27|https://www.fbi.gov/news/speeches/director-wrays-opening-statement-to-the-house-select-committee-on-the-chinese-communist-party
2024-01-30||https://www.newsobserver.com/news/politics-government/election/article284815031.html
2024-01-31||https://www.usf.edu/news/2024/national-survey-by-usf-researchers-shows-voter-opinions-on-inflation-politics-mental-health-election-and-social-media-us.aspx
2024-01-31|2024-02-01T11:37:38|https://www.reuters.com/world/us/who-are-trumps-top-presidential-campaign-aides-2024-02-01/
2024-01-31||https://www.politico.com/news/magazine/2024/01/31/primary-elections-frontloading-voters-00138616
2024-01-31|2024-01-31T17:14:41|https://www.piie.com/blogs/realtime-economics/2024/its-economy-stupid-doesnt-ring-so-true-era-hyperpartisanship
2024-01-31|2024-01-31T21:53:27|https://www.fbi.gov/news/speeches/director-wrays-opening-statement-to-the-house-select-committee-on-the-chinese-communist-party
2024-01-31||https://www.newsobserver.com/news/politics-government/election/article284815031.html
2024-02-01|2024-02-02T05:12:33|https://www.reuters.com/world/middle-east/saudi-arabia-pushes-us-defence-pact-ahead-presidential-election-2024-02-02/
2024-02-01|2024-02-01T11:37:38|https://www.reuters.com/world/us/who-are-trumps-top-presidential-campaign-aides-2024-02-01/
2024-02-01||https://elections.maricopa.gov/news-and-information/elections-news/MarchPPEInformationalMailer.html
2024-02-01||https://www.politico.com/news/2024/01/31/gender-poll-2024-biden-trump-00138882
2024-02-01|2024-02-03T04:20:27|https://www.washingtonpost.com/business/2024/02/02/grocery-price-inflation-biden/
2024-02-02|2024-02-02T05:12:33|https://www.reuters.com/world/middle-east/saudi-arabia-pushes-us-defence-pact-ahead-presidential-election-2024-02-02/
2024-02-02||https://elections.maricopa.gov/news-and-information/elections-news/MarchPPEInformationalMailer.html
2024-02-02|2024-02-04T13:02:42|https://www.france24.com/en/live-news/20240203-%F0%9F%94%B4-senegal-s-president-macky-sall-postpones-feb-25-presidential-elections-indefinitely
2024-02-02||https://www.forsythco.com/News/precinct-cards-being-mailed-to-forsyth-county-voters-20241
2024-02-02|2024-02-03T04:20:27|https://www.washingtonpost.com/business/2024/02/02/grocery-price-inflation-biden/
2024-02-03|2024-02-04T13:02:42|https://www.france24.com/en/live-news/20240203-%F0%9F%94%B4-senegal-s-president-macky-sall-postpones-feb-25-presidential-elections-indefinitely
2024-02-03|2024-02-04T17:24:55|https://www.reuters.com/world/us/republican-candidate-trump-china-tariffs-we-have-do-it-2024-02-04/
2024-02-03||https://www.politico.com/news/magazine/2024/02/04/biden-third-party-peril-00139380
2024-02-04|2024-02-05T22:44:51|https://www.reuters.com/world/us/trump-seeks-debate-with-biden-2024-presidential-race-2024-02-05/
2024-02-04||https://www.ala.org/news/2024/02/pla-announces-candidates-2024-board-election
2024-02-04||https://www.slocounty.ca.gov/departments/clerk-recorder/news-announcements/ballots-mailed-elections-offices-open
2024-02-04|2024-02-05T06:55:43|https://www.business-standard.com/world-news/us-presidential-election-nikki-haley-raises-16-5-mn-in-jan-for-campaign-124020501426_1.html
2024-02-04||https://www.politico.com/news/magazine/2024/02/04/biden-third-party-peril-00139380
2024-02-05||https://news.rice.edu/news/2024/us-election-system-must-be-national-priority-urge-carter-center-rices-baker-institute
2024-02-05|2024-02-05T22:44:51|https://www.reuters.com/world/us/trump-seeks-debate-with-biden-2024-presidential-race-2024-02-05/
2024-02-05||https://www.ala.org/news/2024/02/pla-announces-candidates-2024-board-election
2024-02-05|2024-02-06T18:58:12|https://www.axios.com/2024/02/06/political-news-consumption-down-2024-election
2024-02-05||https://www.slocounty.ca.gov/departments/clerk-recorder/news-announcements/ballots-mailed-elections-offices-open
2024-02-05|2024-02-05T06:55:43|https://www.business-standard.com/world-news/us-presidential-election-nikki-haley-raises-16-5-mn-in-jan-for-campaign-124020501426_1.html
2024-02-05|2024-02-05T22:44:51|https://www.reuters.com/world/us/trump-seeks-debate-with-biden-2024-presidential-race-2024-02-05/
2024-02-05|2024-02-06T20:54:05|https://www.washingtonpost.com/technology/2024/02/06/betches-election-coverage-instagram/
2024-02-06||https://news.rice.edu/news/2024/us-election-system-must-be-national-priority-urge-carter-center-rices-baker-institute
2024-02-06|2024-02-06T18:58:12|https://www.axios.com/2024/02/06/political-news-consumption-down-2024-election
2024-02-06|2024-02-06T20:54:05|https://www.washingtonpost.com/technology/2024/02/06/betches-election-coverage-instagram/
2024-02-06|2024-02-06T20:54:05|https://www.washingtonpost.com/technology/2024/02/06/betches-election-coverage-instagram/
2024-02-06|2024-02-08T15:29:17|https://www.washingtonpost.com/politics/2024/02/07/supreme-court-trump-colorado-ballot-case/
2024-02-06||https://www.politico.com/news/2024/02/07/marianne-williamson-drops-out-2024-00140297
2024-02-06|2024-02-06T16:05:25|https://www.reuters.com/pictures/inside-jan-6-us-capitol-attack-2024-02-06/
2024-02-07|2024-02-09T05:51:02|https://www.reuters.com/world/us/trump-set-win-nevadas-delegates-after-haley-humiliation-2024-02-08/
2024-02-07|2024-02-09T00:39:22|https://www.reuters.com/legal/trump-brings-fight-stay-ballot-us-supreme-court-2024-02-08/
2024-02-07|2024-02-08T15:29:17|https://www.washingtonpost.com/politics/2024/02/07/supreme-court-trump-colorado-ballot-case/
2024-02-07||https://www.politico.com/news/2024/02/07/marianne-williamson-drops-out-2024-00140297
2024-02-07||https://news.wttw.com/elections/voters-guide/2024-primary
2024-02-08|2024-02-09T05:51:02|https://www.reuters.com/world/us/trump-set-win-nevadas-delegates-after-haley-humiliation-2024-02-08/
2024-02-08|2024-02-09T00:39:22|https://www.reuters.com/legal/trump-brings-fight-stay-ballot-us-supreme-court-2024-02-08/
2024-02-08||https://www.politico.com/news/magazine/2024/02/09/republicans-joe-biden-nominee-swap-00140209
2024-02-08||https://www.usnews.com/news/top-news/articles/2024-02-09/trump-vows-to-undo-biden-gun-restrictions-if-re-elected
2024-02-08||https://news.wttw.com/elections/voters-guide/2024-primary
2024-02-09|2024-02-10T03:32:33|https://www.reuters.com/world/us/trump-vows-undo-biden-gun-restrictions-if-re-elected-2024-02-10/
2024-02-09||https://www.politico.com/news/magazine/2024/02/09/republicans-joe-biden-nominee-swap-00140209
